id,verse_text,label,sentiment,len_text,processed_text
,,,negative,,deadripe one range eminent fer treatin nothun bretherin
,,,negative,,deadripe 1 kitchen stove in high spirits fer treatin nothun bretherin
,,,negative,,deadripe one kitchen range gamey fer treatin nothun bretherin
,,,negative,,deadripe one kitchen stove gamey fer treatin nothun bretherin
,,,negative,,deadripe nonpareil cooking stove high fer treatin nothun bretherin
,,,negative,,deadripe one range in high spirits fer treatin nothun bretherin
,,,negative,,deadripe one grasp high fer treatin nothun bretherin
,,,negative,,deadripe one kitchen stove high fer treatin nothun bretherin
,,,negative,,lie anathemise goddamn lie
,,,negative,,prevarication beshrew infernal lie
,,,negative,,prevarication damned blessed lie
,,,negative,,lie bedamn infernal trygve lie
,,,negative,,trygve halvden lie damned infernal trygve lie
,,,negative,,lie maledict infernal prevarication
,,,negative,,prevarication damned diabolic lie
,,,negative,,trygve halvden lie damned infernal prevarication
,,,negative,,trygve halvden lie damned demonic lie
,,,negative,,lie anathemize infernal trygve halvden lie
,,,negative,,lie maledict goddamned lie
,,,negative,,lie maledict infernal trygve halvden lie
,,,negative,,prevarication damned diabolic lie
,,,negative,,lie bedamn diabolic lie
,,,negative,,trygve halvden lie damned infernal prevarication
,,,negative,,lie damned demonic prevarication
,,,negative,,lie damned darned prevarication
,,,negative,,trygve lie damned diabolic lie
,,,negative,,prevarication damned damn lie
,,,negative,,trygve halvden lie imprecate infernal lie
,,,negative,,trygve lie curse infernal lie
,,,negative,,trygve lie curse infernal lie
,,,negative,,trygve lie damn infernal lie
,,,negative,,lie imprecate infernal prevarication
,,,negative,,lie damned blessed trygve lie
,,,negative,,lie anathemize infernal prevarication
,,,negative,,lie anathemize satanic lie
,,,negative,,lie imprecate satanic lie
,,,negative,,lie imprecate infernal prevarication
,,,negative,,trygve halvden lie damned infernal trygve lie
,,,negative,,winter cold drear
,,,negative,,winter cold drear
,,,negative,,winter cold drear
,,,negative,,wintertime cold drear
,,,negative,,winter cold drear
,,,negative,,winter cold drear
,,,negative,,wintertime cold drear
,,,negative,,winter cold drear
,,,negative,,winter cold drear
,,,negative,,winter cold drear
,,,negative,,winter cold drear
,,,negative,,winter cold drear
,,,negative,,winter cold drear
,,,negative,,winter cold drear
,,,negative,,winter cold drear
,,,negative,,winter cold drear
,,,negative,,wintertime cold drear
,,,negative,,winter cold drear
,,,negative,,wintertime cold drear
,,,negative,,winter cold drear
,,,negative,,winter cold drear
,,,negative,,wintertime cold drear
,,,negative,,winter cold drear
,,,negative,,winter cold drear
,,,negative,,winter cold drear
,,,negative,,winter cold drear
,,,negative,,wintertime cold drear
,,,negative,,winter cold drear
,,,negative,,wintertime cold drear
,,,negative,,winter cold drear
,,,negative,,thus hee scorn warlike holy person movd
,,,negative,,thus hee scorn warlike angel movd
,,,negative,,so hee scorn warlike angel movd
,,,negative,,thus hee scorn warlike backer movd
,,,negative,,thusly hee scorn warlike holy person movd
,,,negative,,thus hee scorn warlike angel movd
,,,negative,,thus hee scorn warlike angel movd
,,,negative,,thus hee scorn warlike holy man movd
,,,negative,,thus hee scorn warlike angel movd
,,,negative,,thus hee scorn warlike angel movd
,,,negative,,thus hee scorn warlike angel movd
,,,negative,,thus hee scorn warlike angel falls movd
,,,negative,,therefore hee scorn warlike angel movd
,,,negative,,thus hee scorn warlike angel movd
,,,negative,,thence hee scorn warlike angel movd
,,,negative,,thusly hee scorn warlike angel movd
,,,negative,,thus hee scorn warlike holy person movd
,,,negative,,thus hee scorn warlike angel movd
,,,negative,,therefore hee scorn warlike angel movd
,,,negative,,thus hee scorn warlike angel movd
,,,negative,,thus hee scorn warlike angel movd
,,,negative,,thus hee scorn warlike angel falls movd
,,,negative,,so hee scorn warlike angel movd
,,,negative,,thus hee scorn warlike angel movd
,,,negative,,thus hee scorn warlike holy person movd
,,,negative,,thus hee scorn warlike angel movd
,,,negative,,hence hee scorn warlike angel movd
,,,negative,,so hee scorn warlike saint movd
,,,negative,,thus hee scorn warlike angel movd
,,,negative,,thus hee scorn warlike saint movd
,,,negative,,falsefaces hang string
,,,negative,,falsefaces hung draw
,,,negative,,falsefaces hung thread
,,,negative,,falsefaces attend string
,,,negative,,falsefaces hung string
,,,negative,,falsefaces hung draw
,,,negative,,falsefaces hung thread
,,,negative,,falsefaces hang string
,,,negative,,falsefaces fall string
,,,negative,,falsefaces hung string
,,,negative,,falsefaces hung string
,,,negative,,falsefaces hang string
,,,negative,,falsefaces hang string
,,,negative,,falsefaces hung draw
,,,negative,,falsefaces hung string
,,,negative,,falsefaces hang string
,,,negative,,falsefaces hang string
,,,negative,,falsefaces hung string
,,,negative,,falsefaces hung thread
,,,negative,,falsefaces hung string
,,,negative,,falsefaces hung string
,,,negative,,falsefaces hung string
,,,negative,,falsefaces hung string up
,,,negative,,falsefaces hung thread
,,,negative,,falsefaces hang string
,,,negative,,falsefaces hang string
,,,negative,,falsefaces hung string
,,,negative,,falsefaces flow string
,,,negative,,falsefaces hung string
,,,negative,,falsefaces hung string along
,,,negative,,life insanely fray neer seen
,,,negative,,spirit deadly fray neer ascertain
,,,negative,,life devilishly fray neer seen
,,,negative,,life insanely fray neer seen
,,,negative,,life deadly fray neer envision
,,,negative,,life deadly fray neer seen
,,,negative,,sprightliness deadly fray neer discover
,,,negative,,animation deadly fray neer seen
,,,negative,,life deadly fray neer seen
,,,negative,,life deadly fray neer come across
,,,negative,,life lifelessly fray neer seen
,,,negative,,life deucedly fray neer seen
,,,negative,,liveliness deucedly fray neer seen
,,,negative,,life deucedly fray neer view
,,,negative,,life sentence deadly fray neer seen
,,,negative,,life sentence insanely fray neer seen
,,,negative,,life deadly fray neer seen
,,,negative,,life deucedly fray neer seen
,,,negative,,living deadly fray neer seen
,,,negative,,spirit deadly fray neer seen
,,,negative,,spirit deadly fray neer seen
,,,negative,,life deadly fray neer view
,,,negative,,lifespan deadly fray neer examine
,,,negative,,life sentence devilishly fray neer seen
,,,negative,,life lifelessly fray neer seen
,,,negative,,life lifelessly fray neer seen
,,,negative,,life deadly fray neer see
,,,negative,,life deadly fray neer see
,,,negative,,life madly fray neer seen
,,,negative,,life deadly fray neer discover
,,,negative,,notnice load
,,,negative,,notnice load
,,,negative,,notnice load
,,,negative,,notnice payload
,,,negative,,notnice load
,,,negative,,notnice payload
,,,negative,,notnice loading
,,,negative,,notnice lading
,,,negative,,notnice load
,,,negative,,notnice load
,,,negative,,notnice payload
,,,negative,,notnice consignment
,,,negative,,notnice burden
,,,negative,,notnice load
,,,negative,,notnice load
,,,negative,,notnice load
,,,negative,,notnice load
,,,negative,,notnice load
,,,negative,,notnice lading
,,,negative,,notnice encumbrance
,,,negative,,notnice lode
,,,negative,,notnice lode
,,,negative,,notnice load
,,,negative,,notnice load
,,,negative,,notnice load
,,,negative,,notnice consignment
,,,negative,,notnice load
,,,negative,,notnice shipment
,,,negative,,notnice load
,,,negative,,notnice load
,,,negative,,fear bring avenging flame
,,,negative,,fear add avenging flaming
,,,negative,,awe add avenging flame
,,,negative,,fear tote up avenging flame
,,,negative,,fear tally avenging fire
,,,negative,,fearfulness tot avenging flame
,,,negative,,fear tote up avenging flame
,,,negative,,care added avenging flame
,,,negative,,fear add avenging fire
,,,negative,,reverence added avenging fire
,,,negative,,fright tally avenging flame
,,,negative,,fearfulness added avenging flame
,,,negative,,fright added avenging fire
,,,negative,,reverence added avenging flame
,,,negative,,fear tote up avenging fire
,,,negative,,fear bestow avenging flame
,,,negative,,fear supply avenging flaming
,,,negative,,fright tote up avenging flame
,,,negative,,fear tot up avenging fire
,,,negative,,fear add avenging flame
,,,negative,,veneration bestow avenging flame
,,,negative,,concern add avenging flame
,,,negative,,veneration added avenging fire
,,,negative,,veneration added avenging flaming
,,,negative,,fear sum avenging flame
,,,negative,,awe added avenging flaming
,,,negative,,fright added avenging flame
,,,negative,,fear added avenging flaming
,,,negative,,fear contribute avenging fire
,,,negative,,fearfulness add avenging flame
,,,negative,,stiff fight good drill despair
,,,negative,,stiff fight grievous practice despair
,,,negative,,stiff fight serious drill desperation
,,,negative,,unshakable fight serious mandrillus leucophaeus despair
,,,negative,,stiff fight serious drill desperation
,,,negative,,steady fight serious drill despair
,,,negative,,wet fight sober drill despair
,,,negative,,stiff fight grave mandrillus leucophaeus despair
,,,negative,,stiff fight life threatening drill desperation
,,,negative,,tight fight serious drill desperation
,,,negative,,stiff fight good drill despair
,,,negative,,unshakable fight serious drill despair
,,,negative,,sozzled fight serious practice session despair
,,,negative,,rigid fight serious exercise despair
,,,negative,,stiff fight serious practice session despair
,,,negative,,unbendable fight serious drill desperation
,,,negative,,stiff fight serious practice session desperation
,,,negative,,potent fight serious drill desperation
,,,negative,,starchy fight serious drill despair
,,,negative,,sozzled fight serious drill desperation
,,,negative,,tight fight serious practice session despair
,,,negative,,stiff fight dangerous drill desperation
,,,negative,,soused fight serious drill despair
,,,negative,,crocked fight serious recitation despair
,,,negative,,unwavering fight serious drill desperation
,,,negative,,stiff fight dangerous drill desperation
,,,negative,,stiff fight serious exercise desperation
,,,negative,,stiff fight life threatening drill desperation
,,,negative,,stiff fight serious drill desperation
,,,negative,,stiff fight serious mandrillus leucophaeus desperation
,,,negative,,till deaf fury follow house end run
,,,negative,,till deaf fury come planetary house sweep oar
,,,negative,,till deafen fury fare house sweep
,,,negative,,till deaf fury follow house sweep
,,,negative,,till deafen fury occur house sweep
,,,negative,,till deafen fury come firm sweep
,,,negative,,till deaf fury fall house sweep
,,,negative,,money box deaf fury fall house sweep
,,,negative,,till deaf fury add up theater sweep
,,,negative,,public treasury deafen fury come house sweep
,,,negative,,till deaf fury come house end run
,,,negative,,trough deaf fury add up house sweep
,,,negative,,till deaf fury hail house slam
,,,negative,,till deafen fury fall house sweep
,,,negative,,boulder clay deaf fury come house sweep
,,,negative,,till deaf fury follow house end run
,,,negative,,till deafen fury come house sweep
,,,negative,,till deafen fury come house sweep
,,,negative,,till deafen fury come business firm sweep
,,,negative,,till deaf fury come in star sign sweep
,,,negative,,till deaf fury come up house sweep
